estado_civil;estado_credito;antiguedad_empleado;edad;pct_ingreso;ingresos;antiguedad_cliente;limite_credito_tc;gastos_ult_12m;operaciones_ult_12m;importe_solicitado;duracion_credito;situacion_vivienda;objetivo_credito;falta_pago;estado_cliente;genero;nivel_educativo;personas_a_cargo;completitud_fila;estado_civil_ok;estado_cliente_ok;genero_ok;nivel_educativo_ok;nivel_tarjeta_ok
D;C;5_a_10;menor_25;hasta_20;50k_a_100k;menor_2y;menor_3k;1k_a_4k;30_a_50;4800;3;PROPIA;EDUCACIÓN;Y;PASIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;mayor_10k;6k_a_8k;75_a_100;8000;2;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
N;C;menor_10;25_a_30;hasta_20;20k_a_50k;menor_2y;menor_3k;1k_a_4k;30_a_50;9250;2;HIPOTECA;PAGO_DEUDAS;Y;PASIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;50k_a_100k;menor_2y;menor_3k;4k_a_6k;50_a_75;8400;4;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;5.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;4k_a_6k;75_a_100;5500;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;1.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;9000;3;PROPIA;MEJORAS_HOGAR;N;ACTIVO;F;DESCONOCIDO;2.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;4000;3;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;20k_a_50k;menor_2y;5k_a_10k;1k_a_4k;50_a_75;1200;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;20k_a_50k;menor_2y;menor_3k;1k_a_4k;30_a_50;5000;4;ALQUILER;SALUD;N;PASIVO;F;UNIVERSITARIO_INCOMPLETO;0.0;0.0;True;True;True;True;True
S;P;menor_10;menor_25;20_a_40;20k_a_50k;menor_2y;3k_a_5k;8k_a_10k;50_a_75;9375;2;ALQUILER;PERSONAL;N;PASIVO;F;POSGRADO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;20_a_40;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;9000;4;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;POSGRADO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;30_a_50;4400;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
C;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;mayor_10k;mayor_100;9000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;10000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
C;P;5_a_10;25_a_30;hasta_20;mayor_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;11900;3;HIPOTECA;PAGO_DEUDAS;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;11400;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;mayor_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;10000;3;ALQUILER;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;75_a_100;13200;4;PROPIA;MEJORAS_HOGAR;N;ACTIVO;F;DESCONOCIDO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;4k_a_6k;75_a_100;5000;4;PROPIA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;1k_a_4k;30_a_50;2900;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;7500;3;ALQUILER;EDUCACIÓN;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;8k_a_10k;75_a_100;10000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;DESCONOCIDO;2.0;0.0;True;True;True;True;True
C;P;menor_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;4k_a_6k;75_a_100;4200;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;2.0;0.0;True;True;True;True;True
D;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;3350;2;ALQUILER;PAGO_DEUDAS;Y;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;4750;2;HIPOTECA;PERSONAL;N;ACTIVO;M;DESCONOCIDO;3.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;50_a_75;4000;4;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;P;menor_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;menor_3k;menor_1k;15_a_30;17000;3;ALQUILER;SALUD;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
D;C;5_a_10;25_a_30;20_a_40;20k_a_50k;mayor_4y;menor_3k;1k_a_4k;75_a_100;10000;3;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;5k_a_10k;4k_a_6k;75_a_100;20000;2;HIPOTECA;SALUD;N;ACTIVO;F;POSGRADO_INCOMPLETO;5.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;5000;3;ALQUILER;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;hasta_20;hasta_20k;2y_a_4y;5k_a_10k;1k_a_4k;30_a_50;3000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;75_a_100;7050;4;HIPOTECA;PERSONAL;N;ACTIVO;F;POSGRADO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;menor_2y;3k_a_5k;1k_a_4k;50_a_75;3500;2;PROPIA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;hasta_20k;mayor_4y;3k_a_5k;1k_a_4k;30_a_50;1000;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
N;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;7750;3;ALQUILER;EDUCACIÓN;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
C;P;menor_10;25_a_30;20_a_40;hasta_20k;2y_a_4y;menor_3k;1k_a_4k;15_a_30;3200;2;PROPIA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
C;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;5500;4;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;P;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;6k_a_8k;75_a_100;8000;3;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;7000;3;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;5300;4;ALQUILER;PERSONAL;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;6000;3;ALQUILER;EDUCACIÓN;N;PASIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;mayor_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;2000;2;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;50_a_75;6400;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;POSGRADO_INCOMPLETO;2.0;0.0;True;True;True;True;True
S;P;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;50_a_75;3500;4;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;8k_a_10k;mayor_100;1400;3;PROPIA;MEJORAS_HOGAR;Y;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;7750;2;PROPIA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;P;5_a_10;25_a_30;hasta_20;50k_a_100k;menor_2y;menor_3k;1k_a_4k;30_a_50;6400;4;ALQUILER;EDUCACIÓN;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;menor_2y;menor_3k;4k_a_6k;75_a_100;7000;4;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0;0.0;True;True;True;True;True
N;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;75_a_100;8500;4;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
C;P;menor_10;25_a_30;hasta_20;50k_a_100k;menor_2y;3k_a_5k;1k_a_4k;30_a_50;5500;2;ALQUILER;MEJORAS_HOGAR;Y;PASIVO;F;POSGRADO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;5k_a_10k;4k_a_6k;30_a_50;8000;4;ALQUILER;INVERSIONES;N;PASIVO;M;POSGRADO_INCOMPLETO;4.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;12000;4;OTROS;PAGO_DEUDAS;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;P;5_a_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;20000;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;6000;2;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0;0.0;True;True;True;True;True
D;C;5_a_10;25_a_30;20_a_40;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;75_a_100;12500;2;PROPIA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
C;P;5_a_10;25_a_30;20_a_40;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;5875;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;11000;2;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;8k_a_10k;50_a_75;8400;3;ALQUILER;PERSONAL;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;19000;4;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;5000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;20_a_40;50k_a_100k;menor_2y;menor_3k;1k_a_4k;75_a_100;12000;2;ALQUILER;INVERSIONES;Y;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;0.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;30_a_50;13000;3;HIPOTECA;INVERSIONES;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
C;P;5_a_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;mayor_10k;mayor_10k;mayor_100;12000;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_COMPLETO;3.0;0.0;True;True;True;True;True
S;P;menor_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;17000;3;ALQUILER;PERSONAL;N;ACTIVO;M;DESCONOCIDO;2.0;0.0;True;True;True;True;True
C;P;menor_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;25000;4;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;10375;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;4k_a_6k;75_a_100;7600;2;HIPOTECA;SALUD;N;ACTIVO;M;POSGRADO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;50_a_75;1500;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;4.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;6400;4;ALQUILER;PAGO_DEUDAS;Y;PASIVO;M;DESCONOCIDO;1.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;4k_a_6k;50_a_75;7000;4;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;20_a_40;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;10800;2;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;9600;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0;0.0;True;True;True;True;True
C;C;menor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;7000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;0.0;0.0;True;True;True;True;True
D;P;5_a_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;4k_a_6k;75_a_100;2250;3;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;5.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;5k_a_10k;4k_a_6k;75_a_100;6400;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;5600;3;ALQUILER;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;3k_a_5k;4k_a_6k;50_a_75;8000;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
D;P;menor_10;menor_25;20_a_40;20k_a_50k;menor_2y;3k_a_5k;mayor_10k;mayor_100;9000;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;1.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;5k_a_10k;1k_a_4k;75_a_100;5000;3;OTROS;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;1.0;0.0;True;True;True;True;True
N;C;menor_10;25_a_30;hasta_20;50k_a_100k;menor_2y;menor_3k;6k_a_8k;75_a_100;4000;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;hasta_20;50k_a_100k;menor_2y;menor_3k;4k_a_6k;75_a_100;5000;3;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0;0.0;True;True;True;True;True
S;P;menor_10;menor_25;40_a_60;hasta_20k;menor_2y;menor_3k;4k_a_6k;75_a_100;8000;3;ALQUILER;MEJORAS_HOGAR;Y;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;20_a_40;50k_a_100k;menor_2y;3k_a_5k;1k_a_4k;50_a_75;21000;4;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;6000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;P;menor_10;menor_25;20_a_40;hasta_20k;2y_a_4y;3k_a_5k;1k_a_4k;50_a_75;3000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;4000;3;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
D;P;mayor_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;3k_a_5k;6k_a_8k;75_a_100;8500;3;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;hasta_20;50k_a_100k;2y_a_4y;menor_3k;4k_a_6k;50_a_75;9000;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0;0.0;True;True;True;True;True
C;P;menor_10;25_a_30;40_a_60;50k_a_100k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;24000;4;ALQUILER;PERSONAL;N;ACTIVO;F;DESCONOCIDO;2.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;menor_2y;3k_a_5k;1k_a_4k;30_a_50;2000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;0.0;0.0;True;True;True;True;True
C;P;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;5000;4;ALQUILER;PERSONAL;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;mayor_100k;2y_a_4y;menor_3k;menor_1k;15_a_30;24250;2;PROPIA;EDUCACIÓN;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;1.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;menor_2y;5k_a_10k;1k_a_4k;50_a_75;5000;2;PROPIA;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;0.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;menor_2y;menor_3k;1k_a_4k;50_a_75;3000;4;ALQUILER;INVERSIONES;N;ACTIVO;F;DESCONOCIDO;3.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;2000;2;PROPIA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
S;C;5_a_10;25_a_30;hasta_20;20k_a_50k;2y_a_4y;menor_3k;4k_a_6k;75_a_100;6000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;5.0;0.0;True;True;True;True;True
N;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;5k_a_10k;4k_a_6k;50_a_75;13000;2;HIPOTECA;INVERSIONES;N;ACTIVO;F;POSGRADO_INCOMPLETO;4.0;0.0;True;True;True;True;True
C;C;menor_10;menor_25;hasta_20;20k_a_50k;menor_2y;3k_a_5k;1k_a_4k;30_a_50;3500;4;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
N;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;mayor_10k;4k_a_6k;75_a_100;2500;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;5.0;0.0;True;True;True;True;True
S;C;5_a_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;12000;3;PROPIA;EDUCACIÓN;Y;PASIVO;M;UNIVERSITARIO_COMPLETO;4.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;mayor_100k;2y_a_4y;5k_a_10k;1k_a_4k;15_a_30;24000;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;POSGRADO_INCOMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;20_a_40;20k_a_50k;menor_2y;3k_a_5k;1k_a_4k;30_a_50;6000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0;0.0;True;True;True;True;True
N;P;menor_10;menor_25;hasta_20;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;50_a_75;6000;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;M;DESCONOCIDO;0.0;0.0;True;True;True;True;True
S;C;menor_10;25_a_30;hasta_20;mayor_100k;2y_a_4y;mayor_10k;1k_a_4k;15_a_30;25000;2;HIPOTECA;SALUD;Y;ACTIVO;M;POSGRADO_INCOMPLETO;2.0;0.0;True;True;True;True;True
C;C;5_a_10;menor_25;hasta_20;50k_a_100k;menor_2y;5k_a_10k;mayor_10k;75_a_100;5000;4;HIPOTECA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
D;P;mayor_10;25_a_30;20_a_40;50k_a_100k;2y_a_4y;mayor_10k;1k_a_4k;30_a_50;20000;3;ALQUILER;SALUD;N;ACTIVO;F;POSGRADO_INCOMPLETO;3.0;0.0;True;True;True;True;True
C;C;5_a_10;25_a_30;20_a_40;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;30_a_50;7000;4;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;M;SECUNDARIO_COMPLETO;2.0;0.0;True;True;True;True;True
C;C;mayor_10;25_a_30;20_a_40;50k_a_100k;menor_2y;3k_a_5k;4k_a_6k;75_a_100;16000;2;HIPOTECA;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0;0.0;True;True;True;True;True
S;C;menor_10;menor_25;hasta_20;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;50_a_75;3600;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;DESCONOCIDO;1.0;0.0;True;True;True;True;True
N;P;mayor_10;25_a_30;40_a_60;20k_a_50k;2y_a_4y;3k_a_5k;1k_a_4k;30_a_50;13000;3;ALQUILER;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0;0.0;True;True;True;True;True
D;C;menor_10;menor_25;20_a_40;20k_a_50k;2y_a_4y;menor_3k;1k_a_4k;50_a_75;5600;4;ALQUILER;SALUD;N;PASIVO;F;DESCONOCIDO;3.0;0.0;True;True;True;True;True
